-8.0784 8.0826 -7.5028 
8.1384 -5.7121 -5.4511 
-6.7625 -7.1185 -3.9346 
-6.9048 -4.2849 -6.8432 
-5.4967 7.9832 -5.3112 
-5.5660 -5.5530 -8.1002 
-4.1818 -6.7085 -6.4960 
-3.9067 -4.4482 -3.7082 
-2.5609 -8.0070 -7.8029 
-2.6381 -5.4237 -5.2486 
-1.4127 -6.6556 -3.8843 
-1.4034 -3.9878 -6.6196 
0.0529 -8.0477 -5.1554 
0.3566 -4.9120 -7.7398 
1.4554 -6.7888 -6.4532 
1.4989 -4.0067 -3.9092 
2.8908 -7.9240 7.8493 
3.1114 -5.5461 -5.0782 
4.3857 -6.8884 -3.5825 
4.3505 -4.0300 -6.5399 
5.3300 8.0309 -5.1151 
5.2255 -5.5663 -8.1316 
6.3706 -6.8650 -6.5250 
6.8513 -4.2803 -3.7754 
8.0962 -2.7839 -7.8542 
-7.9856 -0.2357 -5.5033 
-6.9918 -1.6746 -3.7557 
-6.7885 1.5494 -6.7347 
-5.7739 -3.1530 -5.0145 
-5.0722 -0.0968 -7.8809 
-4.2093 -1.6819 -6.4765 
-3.9666 1.1652 -4.3070 
-2.8639 -2.8684 -8.0143 
-2.6475 -0.1149 -5.3816 
-1.0854 -1.5371 -3.9475 
-1.1945 1.3843 -6.5231 
0.3317 -2.7360 -5.3474 
0.2503 -0.2253 -7.8023 
1.4884 -0.8658 -6.2142 
1.5547 1.3924 -3.7567 
2.7029 -2.3992 -7.6185 
3.1409 0.1283 -4.9829 
4.0948 -1.3410 -3.7253 
4.0666 1.0160 -6.6821 
5.4457 -2.5786 -5.2387 
5.4534 -0.1644 8.0523 
6.8316 -1.3072 -6.7235 
6.8993 0.9250 -3.9134 
7.9421 2.6658 8.1384 
-8.0428 5.2848 -5.3146 
-6.6160 4.1365 -3.9946 
-6.7687 6.7210 -6.4660 
-5.2762 2.8290 -5.5976 
-5.4865 5.7494 8.0926 
-3.9721 4.0036 -7.0035 
-3.8636 6.5090 -3.8715 
-2.5813 2.4488 -7.8770 
-2.6175 5.1986 -5.3629 
-1.3945 3.9825 -3.8415 
-1.2966 6.7652 -6.4741 
-0.0103 2.6046 -5.0830 
0.1968 5.4127 -7.9137 
1.6430 4.2224 -6.0765 
1.3366 6.8856 -3.4836 
2.6323 2.7858 -7.7685 
2.7402 5.6875 -4.9881 
4.1481 3.9402 -4.0992 
3.9783 6.8141 -6.7110 
5.5446 2.2069 -5.3051 
5.3963 5.3536 -7.9132 
6.7734 3.8233 -6.4383 
6.5954 6.4953 -4.2553 
7.8940 8.0528 -2.7178 
-8.0509 -5.5213 0.1802 
-6.6046 -7.0767 1.4942 
-6.6270 -4.3906 -1.2171 
-5.2233 7.7629 0.5939 
-5.3401 -5.5512 -2.4593 
-4.0734 -7.1126 -0.7726 
-4.0606 -3.7678 1.7116 
-2.7968 -8.1262 -2.5798 
-2.6589 -5.3588 0.1515 
-1.4837 -6.8731 1.6097 
-1.4335 -4.2612 -1.3432 
0.2269 -7.9794 0.3750 
0.2054 -5.3978 -2.6803 
1.4918 -6.7378 -1.0417 
1.0444 -4.0490 1.3892 
2.8596 8.1276 -2.4269 
2.6579 -5.3262 0.2006 
4.0563 -7.1093 1.3968 
4.1524 -4.2893 -1.0947 
5.7415 8.0396 0.2410 
5.5986 -5.6978 -2.3405 
6.9576 -6.7539 -1.0945 
6.8618 -4.2168 1.4461 
8.0420 -3.0055 -2.2472 
-8.0100 -0.0019 0.2796 
-6.7562 -1.6535 1.5505 
-6.7039 1.1336 -1.2431 
-5.3055 -2.7917 0.1983 
-5.3853 -0.2434 -2.9899 
-4.0499 -1.5861 -1.3876 
-3.9756 1.4470 1.4728 
-2.7441 -2.7683 -2.7450 
-2.8191 -0.0983 -0.2041 
-1.2338 -1.0896 1.1371 
-1.4746 1.6130 -1.2909 
-0.3113 -2.6352 0.0077 
0.0547 -0.0788 -2.5951 
1.4033 -1.5081 -1.1238 
1.2412 1.7680 1.1145 
2.7929 -2.9664 -2.3144 
2.5675 0.2464 0.1345 
4.1029 -1.2203 1.4348 
4.0127 1.4277 -1.4485 
5.4473 -2.7926 0.1567 
5.4177 -0.0476 -2.3999 
6.7910 -1.2804 -0.9344 
6.6619 1.5924 1.5490 
-8.0933 2.5919 -2.8207 
-7.9933 5.4094 0.1077 
-6.7299 4.0728 1.5399 
-6.6989 6.5789 -1.1843 
-5.6175 2.4796 0.1349 
-5.1009 5.2491 -2.3615 
-4.2338 3.7641 -1.0525 
-3.7445 6.5104 1.6236 
-2.8618 2.5851 -2.7009 
-2.6795 5.3156 -0.0060 
-1.3791 4.3401 1.6707 
-1.2871 6.9906 -0.9360 
0.0614 3.4698 0.0308 
-0.2815 5.4425 -2.3556 
1.4950 4.4158 -1.3005 
1.4350 6.6630 1.5242 
2.7106 2.9895 -2.6003 
2.9281 5.5479 0.2267 
4.6138 4.0587 1.3758 
4.4076 6.8020 -1.2863 
5.6247 2.4894 -0.3233 
5.5288 4.9807 -2.5529 
7.0476 3.8570 -1.3764 
7.1454 6.6298 1.7598 
-7.9588 8.0433 3.1477 
8.0176 -5.7121 5.7470 
-6.8651 -7.0616 6.9845 
-6.8189 -4.3620 4.3204 
-5.1461 -8.1050 5.7723 
-5.3901 -5.3797 2.7743 
-3.9010 -6.7480 4.2610 
